driverId,season,skill_score,n_races
117,1988,0.271012,10
117,1989,0.24731015,8
117,1990,0.3105199,7
117,1993,0.23225899,11
118,1977,-0.081446044,5
118,1978,0.03253532,7
118,1979,0.0075344667,6
118,1980,0.041081995,7
118,1981,0.07929043,6
118,1982,0.0023956,5
118,1983,0.0575773,5
118,1984,0.1279601,6
118,1985,0.030167114,4
118,1986,-0.05627378,5
118,1987,0.11348212,7
118,1988,0.09249334,8
118,1989,0.15192038,11
118,1990,0.13796958,12
118,1991,0.29787147,11
118,1992,0.18875454,11
118,1993,0.1695629,10
119,1993,-0.04071266,3
120,1993,0.20579731,6
121,1985,-0.17700753,1
121,1987,0.015072041,6
121,1988,0.089644514,9
121,1989,0.11259411,2
121,1990,0.09564165,4
121,1991,0.07205848,3
121,1992,0.060278706,4
122,1983,0.17990395,8
122,1984,0.116711654,7
122,1985,0.15473098,12
122,1986,0.1516136,6
122,1987,0.21458735,9
122,1988,0.26432365,13
122,1989,0.2858175,10
122,1990,0.28836945,10
122,1991,0.16115105,10
122,1992,0.14602277,7
122,1993,0.15703031,5
124,1992,-0.15906836,3
125,1993,-0.11751898,2
126,1988,0.08484569,8
126,1989,0.10154021,5
126,1990,0.05558324,5
126,1991,0.09088813,8
126,1992,0.045997802,5
127,1991,0.12278748,1
127,1992,0.12676091,2
128,1989,0.16179511,5
128,1990,0.22145271,4
128,1991,0.11407051,1
128,1992,0.26391083,4
130,1988,0.08519842,5
130,1989,0.14622776,5
130,1990,0.079041705,7
130,1991,0.062382724,9
130,1992,0.08854118,4
132,1987,0.03826087,1
132,1988,-0.0053439364,7
132,1989,0.034908284,7
132,1990,0.06416999,9
132,1991,0.04907665,2
135,1979,-0.037734687,7
135,1980,0.014241529,3
135,1981,-0.018587954,1
135,1992,-0.068146594,1
136,1978,0.453598,2
136,1979,0.43692607,4
136,1980,0.5658337,10
136,1981,0.5560701,11
136,1982,0.46083546,4
136,1983,0.51944,11
136,1984,0.43902084,7
136,1985,0.4216275,7
136,1986,0.588062,12
136,1987,0.6234184,13
136,1988,0.4203284,9
136,1989,0.42187998,8
136,1990,0.48253492,13
136,1991,0.5094473,11
137,1987,-0.077389315,10
137,1988,-0.017749496,8
137,1989,-0.10622148,5
137,1990,-0.100456074,5
137,1991,-0.046173252,7
138,1989,-0.16984358,5
138,1990,-0.1455199,3
138,1991,-0.10975794,9
139,1983,0.21117537,3
139,1984,0.27777147,2
139,1985,0.23650922,11
139,1986,0.349671,10
139,1987,0.32520887,11
139,1988,0.132595,4
139,1989,0.17166698,3
140,1988,0.12020827,4
140,1991,0.22625563,1
144,1986,-0.021240748,1
144,1987,-0.0034960534,3
144,1988,0.1587748,8
144,1989,0.12786335,9
144,1990,0.096787974,10
145,1988,0.23234582,2
145,1990,0.33574927,1
146,1990,-0.0486636,4
147,1990,0.2108396,2
150,1989,-0.5263512,1
150,1990,0.13766125,5
151,1978,-0.0004586056,3
151,1979,0.044815756,1
151,1980,0.08835745,3
151,1981,0.06817901,8
151,1982,0.11774067,7
151,1983,0.026917895,6
152,2009,-0.13537432,3
152,2010,0.06727523,17
152,2011,0.09213641,16
153,2009,-0.08241777,5
153,2012,0.13459228,12
153,2013,0.20037718,16
153,2014,0.014368647,13
153,2015,0.026952602,13
153,2016,0.04564199,16
153,2017,0.04902801,17
153,2018,0.05310652,15
153,2019,-0.024948267,15
153,2020,0.02749294,12
154,2009,-0.11187753,2
154,2010,0.29058644,11
154,2011,0.231707,15
154,2012,0.23600428,16
154,2014,0.04363691,9
155,1983,-0.53827417,1
155,1984,0.0637591,6
155,1985,0.08168929,1
