driverId,season,skill_score,n_races
55,1993,-0.41037726,1
55,1994,0.17168376,5
55,1995,0.27695346,9
55,1996,0.24511194,6
55,1997,0.10332246,11
55,1998,0.13994178,13
55,1999,0.2269165,15
55,2000,0.11976244,12
55,2001,-0.21723671,6
55,2002,-0.27217457,7
56,1991,0.09006972,9
56,1992,0.38194472,9
56,1993,0.87541175,1
56,1994,0.8746064,8
56,1995,0.57825667,6
56,1996,0.5238127,13
56,1997,0.6338524,9
56,1998,0.76801175,13
56,1999,0.8059462,11
56,2000,0.81568086,14
56,2001,0.6800791,10
57,1997,-0.86683524,4
57,2001,-1.0709335,6
58,2001,-0.84701973,7
58,2002,-0.7438943,2
59,2000,-1.1274295,12
59,2001,-1.1974237,1
60,2001,-1.0876343,2
61,2001,-1.1122527,1
61,2002,-1.1304209,5
62,1994,-0.63900244,1
62,1995,-0.07710003,12
62,1996,-0.16251078,8
62,1997,-0.46044254,8
62,1998,-0.51474255,5
62,1999,-0.18441188,7
62,2000,-0.20674266,12
62,2002,-0.42562562,11
63,1995,-0.5866801,8
63,1996,-0.6245224,6
63,1997,-0.5415477,6
63,1998,-0.5730568,5
63,1999,-0.37863693,4
63,2000,-0.33343726,10
64,1989,-0.3043456,5
64,1991,-0.5656231,5
64,1992,-0.1327552,5
64,1993,-0.2830786,8
64,1994,-0.3607701,9
64,1995,0.07866136,13
64,1996,-0.34511745,8
64,1997,-0.11301594,11
64,1998,-0.42772028,8
64,1999,-0.16433705,9
64,2000,-0.4340901,9
65,2002,-0.97408533,8
66,2009,-0.39920804,12
66,2010,-0.065161675,14
66,2011,-0.16707723,14
67,1998,-1.3460941,8
67,1999,-1.3884827,4
68,1993,-0.6172929,6
68,1995,-0.5041537,9
68,1996,-0.8638605,2
68,1999,-0.7443972,6
68,2009,-0.9475758,2
69,1991,-1.0711265,2
69,1993,-0.9932451,5
69,1994,-1.2404886,5
69,1999,-0.9893894,6
70,1992,-0.28627416,2
70,1993,0.7270773,12
70,1994,0.84577274,13
70,1995,0.7764909,10
70,1996,0.7000138,12
70,1997,0.05359683,10
70,1998,0.3393665,11
70,1999,0.34516484,7
72,1996,-1.2024043,8
72,1998,-1.1593552,4
73,1998,-0.6923786,4
74,1997,-0.49462038,8
74,1998,-0.65283585,10
75,1995,-0.5292304,1
75,1997,-0.38251024,5
75,1998,-0.57600343,3
76,1984,-0.193483,3
76,1985,-0.15605433,9
76,1986,0.13158722,8
76,1987,0.4132317,7
76,1988,0.42662317,11
76,1989,0.39000997,3
76,1990,0.35473964,13
76,1991,0.39344755,9
76,1992,0.42966786,10
76,1993,0.14292523,9
76,1994,0.3037955,9
76,1995,0.17744635,11
76,1996,0.170645,9
76,1997,-0.008632524,13
77,1988,-0.63089985,3
77,1989,-0.58199847,1
77,1990,-0.6850781,13
77,1991,-0.6807979,3
77,1992,-0.49851882,2
77,1994,-0.5236759,1
77,1997,-0.51431495,3
78,1992,-0.90499306,6
78,1993,-1.0607718,5
78,1994,-0.68122166,4
78,1995,-0.78092474,4
78,1996,-0.8564162,6
78,1997,-1.1350961,8
80,1990,-0.80516726,1
80,1991,-0.4102263,8
80,1992,-0.3696237,9
80,1994,-0.4936586,4
80,1995,-0.25804412,6
80,1997,-0.5656403,6
81,1997,-0.58310467,3
82,1993,-0.767713,2
82,1994,-0.7291786,3
82,1995,-0.7182972,6
82,1996,-1.0554814,8
83,1985,-0.5453025,10
83,1986,-0.21924996,9
83,1987,-0.020589078,3
83,1988,-0.15278113,1
83,1989,-0.028660947,7
83,1991,-0.08681613,9
83,1992,0.44226167,11
83,1993,-0.012165668,11
83,1994,0.06852068,7
83,1995,0.105247706,6
83,1996,-0.10130603,9
84,1995,-1.1242106,3
84,1996,-1.1185396,1
85,1996,-0.5972868,2
86,1991,-0.1699289,5
86,1993,0.042794287,9
86,1994,0.14442517,7
86,1995,0.09248267,10
87,1988,-0.3108109,1
87,1990,-0.21110499,6
87,1991,-0.17227605,1
87,1992,-0.27757192,9
87,1993,-0.42422923,5
87,1995,-0.33417532,3
88,1995,-1.1928451,5
89,1987,-0.668767,1
89,1990,-0.4314601,3
89,1991,-0.22311717,9
89,1995,-1.0077231,4
90,1991,-0.7412013,1
90,1992,-0.48172835,6
90,1993,-0.40164348,7
90,1994,-0.49648565,2
90,1995,-0.8701561,2
91,1989,-0.9144838,2
91,1991,-1.2273582,7
91,1992,-1.2636,4
91,1995,-1.3270192,2
92,1994,-1.0684325,1
92,1995,-1.1996949,2
93,1985,-0.5281667,3
93,1988,-0.10170653,5
93,1989,0.09320239,6
93,1990,0.102108344,7
93,1991,-0.01279216,9
93,1992,-0.122871,8
93,1993,-0.20130672,4
93,1994,-0.06474355,9
93,1995,-0.29536933,4
94,1981,0.43663615,5
94,1982,0.3982149,6
94,1983,0.29446006,8
94,1984,0.5843948,5
94,1985,0.5304686,10
94,1986,0.7987916,12
94,1987,0.9343899,10
94,1988,0.76769423,2
94,1989,0.97540903,6
